h_geocode,w_geocode,job_totals
24510250207,24510150400,1
24510250207,24510150500,3
24510250207,24510150701,1
24510250207,24510160300,1
24510250207,24510160500,1
24510250207,24510170100,1
24510250207,24510170200,7
24510250207,24510170300,1
24510250207,24510180300,1
24510250207,24510200200,2
24510250207,24510200500,3
24510250207,24510200600,1
24510250207,24510200701,1
24510250207,24510210100,19
24510250207,24510210200,9
24510250207,24510220100,15
24510250207,24510230100,2
24510250207,24510230300,6
24510250207,24510240100,6
24510250207,24510250103,8
24510250207,24510250203,8
24510250207,24510250207,13
24510250207,24510250301,2
24510250207,24510250500,17
24510250207,24510250600,4
24510250207,24510260203,1
24510250207,24510260402,1
24510250207,24510260404,11
24510250207,24510260501,11
24510250207,24510260605,23
24510250207,24510260700,1
24510250207,24510260900,3
24510250207,24510270401,1
24510250207,24510270502,1
24510250207,24510270803,1
24510250207,24510270902,1
24510250207,24510270903,1
24510250207,24510271002,5
24510250207,24510271102,1
24510250207,24510271200,1
24510250207,24510271501,1
24510250207,24510271700,2
24510250207,24510271802,1
24510250207,24510272007,1
24510250207,24510280101,1
24510250207,24510280102,4
24510250207,24510280403,2
24510250207,24510280500,2
24510250301,24510010100,3
24510250301,24510020300,1
24510250301,24510030200,2
24510250301,24510040100,65
24510250301,24510040200,14
24510250301,24510060400,5
24510250301,24510070400,3
24510250301,24510080102,1
24510250301,24510090400,3
24510250301,24510090500,1
24510250301,24510090800,1
24510250301,24510100100,3
24510250301,24510100300,2
24510250301,24510110100,3
24510250301,24510110200,5
24510250301,24510120202,5
24510250301,24510120300,6
24510250301,24510120500,1
24510250301,24510120600,3
24510250301,24510120700,11
24510250301,24510130300,1
24510250301,24510130400,1
24510250301,24510130600,1
24510250301,24510130700,3
24510250301,24510140200,1
24510250301,24510150500,5
24510250301,24510150900,1
24510250301,24510160600,3
24510250301,24510160700,1
24510250301,24510170100,3
24510250301,24510170200,7
24510250301,24510190100,1
24510250301,24510200100,3
24510250301,24510200200,1
24510250301,24510200500,3
24510250301,24510200600,2
24510250301,24510210100,19
24510250301,24510210200,8
24510250301,24510220100,17
24510250301,24510230200,3
24510250301,24510230300,1
24510250301,24510240100,1
24510250301,24510240400,2
24510250301,24510250101,3
24510250301,24510250103,20
24510250301,24510250203,2
24510250301,24510250205,3
24510250301,24510250206,8
24510250301,24510250207,5
24510250301,24510250301,6
24510250301,24510250303,5
24510250301,24510250401,1
24510250301,24510250500,6
24510250301,24510250600,1
24510250301,24510260303,1
24510250301,24510260404,7
24510250301,24510260501,3
24510250301,24510260605,17
24510250301,24510260700,1
24510250301,24510261000,1
24510250301,24510270302,2
24510250301,24510270401,4
24510250301,24510270501,3
24510250301,24510270600,2
24510250301,24510270703,1
24510250301,24510270803,2
24510250301,24510270901,1
24510250301,24510270903,3
24510250301,24510271001,1
24510250301,24510271101,1
24510250301,24510271400,2
24510250301,24510271501,1
24510250301,24510271700,12
24510250301,24510271802,1
24510250301,24510271900,1
24510250301,24510272007,5
24510250301,24510280101,3
24510250301,24510280102,5
24510250301,24510280403,2
24510250301,24510280404,1
24510250301,24510280500,6
24510250301,24510280600,1
24510250303,24510010400,1
24510250303,24510020300,1
24510250303,24510030200,3
24510250303,24510040100,28
24510250303,24510040200,4
24510250303,24510060400,2
24510250303,24510070200,2
24510250303,24510080101,1
24510250303,24510090200,1
24510250303,24510090400,1
24510250303,24510090800,1
24510250303,24510100300,1
24510250303,24510110200,1
24510250303,24510120201,2
24510250303,24510120202,1
24510250303,24510120700,3
24510250303,24510130600,2
24510250303,24510130806,1
24510250303,24510140100,3
24510250303,24510140300,1
24510250303,24510150500,5
24510250303,24510150600,1
24510250303,24510150800,1
24510250303,24510151000,1
24510250303,24510151200,1
24510250303,24510160801,2
24510250303,24510170100,1
24510250303,24510180300,2
24510250303,24510200200,1
24510250303,24510200500,1
24510250303,24510200600,5
24510250303,24510210100,8
24510250303,24510210200,17
24510250303,24510220100,21
24510250303,24510230100,5
24510250303,24510230200,1
24510250303,24510230300,5
24510250303,24510240100,1
24510250303,24510240200,1
24510250303,24510240400,3
24510250303,24510250103,11
24510250303,24510250203,2
24510250303,24510250205,5
24510250303,24510250206,13
24510250303,24510250301,2
24510250303,24510250303,17
24510250303,24510250401,1
24510250303,24510250500,14
24510250303,24510250600,3
24510250303,24510260101,2
24510250303,24510260201,2
24510250303,24510260302,1
24510250303,24510260303,2
24510250303,24510260402,1
24510250303,24510260404,6
24510250303,24510260501,3
24510250303,24510260605,8
24510250303,24510260900,1
24510250303,24510270102,1
24510250303,24510270401,1
24510250303,24510271102,1
24510250303,24510271200,1
24510250303,24510271503,1
24510250303,24510271600,1
24510250303,24510271900,1
24510250303,24510280101,4
24510250303,24510280102,6
24510250303,24510280200,1
24510250303,24510280403,1
24510250303,24510280404,1
24510250303,24510280500,2
24510250303,24510280600,1
24510250401,24510010400,1
24510250401,24510020100,1
24510250401,24510020300,7
24510250401,24510030100,1
24510250401,24510030200,5
24510250401,24510040100,43
24510250401,24510040200,6
24510250401,24510060400,13
24510250401,24510080102,1
24510250401,24510080200,2
24510250401,24510090200,2
24510250401,24510090300,1
24510250401,24510090500,2
24510250401,24510090900,1
24510250401,24510100100,1
24510250401,24510100200,2
24510250401,24510100300,1
24510250401,24510110200,6
24510250401,24510120100,3
24510250401,24510120202,3
24510250401,24510120500,2
24510250401,24510120600,4
24510250401,24510120700,5
24510250401,24510130300,1
24510250401,24510130806,2
24510250401,24510140100,2
24510250401,24510140300,1
24510250401,24510150800,2
24510250401,24510151300,1
24510250401,24510160400,2
24510250401,24510160500,1
24510250401,24510170100,4
24510250401,24510170200,3
24510250401,24510200500,2
24510250401,24510200600,3
24510250401,24510210100,6
24510250401,24510210200,6
24510250401,24510220100,16
24510250401,24510230300,8
24510250401,24510240100,12
24510250401,24510240200,6
24510250401,24510240400,7
24510250401,24510250101,1
24510250401,24510250103,7
24510250401,24510250203,3
24510250401,24510250205,11
24510250401,24510250206,9
24510250401,24510250207,1
24510250401,24510250303,5
24510250401,24510250401,15
24510250401,24510250402,1
24510250401,24510250500,14
24510250401,24510250600,12
24510250401,24510260404,6
24510250401,24510260501,7
24510250401,24510260605,31
24510250401,24510260700,2
24510250401,24510270301,1
24510250401,24510270701,1
24510250401,24510270802,1
24510250401,24510270803,1
24510250401,24510271101,1
24510250401,24510271200,1
24510250401,24510271501,1
24510250401,24510271700,3
24510250401,24510272006,1
24510250401,24510272007,1
24510250401,24510280101,2
24510250401,24510280102,5
24510250401,24510280500,5
24510250401,24510280600,1
24510250402,24510010400,3
24510250402,24510020300,10
24510250402,24510030100,3
24510250402,24510030200,4
24510250402,24510040100,62
24510250402,24510040200,7
24510250402,24510060200,1
24510250402,24510060400,14
24510250402,24510070200,3
24510250402,24510070400,3
24510250402,24510080400,1
24510250402,24510080500,3
24510250402,24510080800,1
24510250402,24510090100,1
24510250402,24510090400,1
24510250402,24510090800,1
24510250402,24510100300,4
24510250402,24510110100,1
24510250402,24510110200,7
24510250402,24510120202,6
24510250402,24510120500,1
24510250402,24510120600,3
24510250402,24510120700,1
24510250402,24510130100,2
24510250402,24510130400,1
24510250402,24510130600,1
24510250402,24510130700,4
24510250402,24510140300,1
24510250402,24510150100,1
24510250402,24510150300,1
24510250402,24510150400,1
24510250402,24510150500,2
24510250402,24510150701,1
24510250402,24510151000,1
24510250402,24510151100,1
24510250402,24510151300,3
24510250402,24510160500,2
24510250402,24510160600,1
24510250402,24510170100,7
24510250402,24510170200,7
24510250402,24510180300,1
24510250402,24510190100,1
24510250402,24510200100,1
24510250402,24510200200,5
24510250402,24510200500,3
24510250402,24510200600,2
24510250402,24510200701,2
24510250402,24510200800,2
24510250402,24510210100,11
24510250402,24510210200,4
24510250402,24510220100,12
24510250402,24510230100,4
24510250402,24510230200,3
24510250402,24510230300,1
24510250402,24510240100,1
24510250402,24510240200,1
24510250402,24510240300,2
24510250402,24510240400,1
24510250402,24510250102,2
24510250402,24510250103,7
24510250402,24510250203,12
24510250402,24510250205,9
24510250402,24510250206,11
24510250402,24510250207,2
24510250402,24510250303,1
24510250402,24510250401,5
24510250402,24510250402,3
24510250402,24510250500,26
24510250402,24510250600,12
24510250402,24510260201,1
24510250402,24510260303,2
24510250402,24510260404,9
24510250402,24510260501,15
24510250402,24510260605,24
24510250402,24510260900,1
24510250402,24510270301,1
24510250402,24510270302,1
24510250402,24510270803,5
24510250402,24510270805,1
24510250402,24510270903,1
24510250402,24510271102,2
24510250402,24510271501,2
24510250402,24510271700,3
24510250402,24510271900,2
24510250402,24510272004,2
24510250402,24510272005,1
24510250402,24510280101,4
24510250402,24510280102,14
24510250402,24510280200,1
24510250402,24510280500,6
24510250402,24510280600,1
24510250500,24510020300,9
24510250500,24510030100,1
24510250500,24510030200,4
24510250500,24510040100,76
24510250500,24510040200,8
24510250500,24510060300,1
24510250500,24510060400,7
24510250500,24510070300,1
24510250500,24510070400,4
24510250500,24510080101,1
24510250500,24510080102,1
24510250500,24510080200,1
24510250500,24510080700,1
24510250500,24510090300,1
24510250500,24510090500,1
24510250500,24510090800,1
24510250500,24510100100,1
24510250500,24510100300,1
24510250500,24510110100,4
24510250500,24510110200,8
24510250500,24510120202,4
24510250500,24510120300,2
24510250500,24510120500,2
24510250500,24510120600,5
24510250500,24510120700,9
24510250500,24510130100,1
24510250500,24510130300,1
24510250500,24510130400,1
24510250500,24510130700,2
24510250500,24510140300,1
24510250500,24510150100,1
24510250500,24510150400,1
24510250500,24510150500,4
24510250500,24510150701,1
24510250500,24510150800,1
24510250500,24510151000,1
24510250500,24510160700,1
24510250500,24510170100,1
24510250500,24510170200,13
24510250500,24510180300,1
24510250500,24510200100,1
24510250500,24510200200,1
24510250500,24510200600,2
24510250500,24510200800,1
24510250500,24510210100,12
24510250500,24510210200,17
24510250500,24510220100,20
24510250500,24510230100,4
24510250500,24510230200,1
24510250500,24510230300,7
24510250500,24510240100,3
24510250500,24510240200,3
24510250500,24510240400,5
24510250500,24510250103,11
24510250500,24510250203,3
24510250500,24510250205,4
24510250500,24510250206,13
24510250500,24510250207,6
24510250500,24510250301,2
24510250500,24510250401,2
24510250500,24510250402,1
24510250500,24510250500,67
24510250500,24510250600,15
24510250500,24510260301,1
24510250500,24510260303,1
24510250500,24510260401,3
24510250500,24510260404,9
24510250500,24510260501,7
24510250500,24510260605,37
24510250500,24510260900,3
24510250500,24510261000,1
24510250500,24510270401,2
24510250500,24510270802,1
24510250500,24510270803,1
24510250500,24510270804,1
24510250500,24510270805,1
24510250500,24510270902,2
24510250500,24510271002,1
24510250500,24510271102,1
24510250500,24510271300,1
24510250500,24510271400,1
24510250500,24510271501,3
24510250500,24510271503,1
24510250500,24510271700,4
24510250500,24510271802,1
24510250500,24510271900,2
24510250500,24510272004,2
24510250500,24510272007,2
24510250500,24510280101,10
24510250500,24510280102,8
24510250500,24510280401,2
24510250500,24510280404,2
24510250500,24510280500,4
24510250600,24510030200,1
24510250600,24510040100,1
24510250600,24510040200,1
24510250600,24510060400,1
24510250600,24510070400,2
24510250600,24510120300,2
24510250600,24510130300,1
24510250600,24510130804,1
24510250600,24510151000,1
24510250600,24510160700,1
24510250600,24510170200,1
24510250600,24510210200,1
24510250600,24510220100,1
24510250600,24510230200,1
24510250600,24510240300,1
24510250600,24510240400,1
24510250600,24510250102,1
24510250600,24510250301,1
24510250600,24510250500,1
24510250600,24510250600,2
24510250600,24510260302,1
24510250600,24510260404,3
24510250600,24510260605,1
24510250600,24510270102,2
24510250600,24510270200,1
24510250600,24510270401,1
24510250600,24510271101,1
24510250600,24510272004,1
24510250600,24510272005,1
24510250600,24510272006,1
24510250600,24510280101,1
24510250600,24510280600,1
24510260101,24510010200,1
24510260101,24510010400,3
24510260101,24510020300,9
24510260101,24510030100,2
24510260101,24510030200,15
24510260101,24510040100,165
24510260101,24510040200,12
24510260101,24510060200,2
24510260101,24510060400,59
24510260101,24510070400,30
24510260101,24510080101,5
24510260101,24510080200,5
24510260101,24510080302,1
24510260101,24510080400,2
24510260101,24510080500,2
24510260101,24510090100,3
24510260101,24510090300,1
24510260101,24510090400,2
24510260101,24510090500,4
24510260101,24510090800,1
24510260101,24510100100,2
24510260101,24510100200,1
24510260101,24510100300,14
24510260101,24510110100,2
24510260101,24510110200,26
24510260101,24510120100,1
24510260101,24510120201,1
24510260101,24510120202,18
24510260101,24510120300,3
24510260101,24510120400,1
24510260101,24510120500,2
24510260101,24510120600,5
24510260101,24510120700,22
24510260101,24510130200,1
24510260101,24510130300,2
24510260101,24510130400,1
24510260101,24510130600,1
24510260101,24510130700,13
24510260101,24510130804,2
24510260101,24510130806,6
24510260101,24510140100,3
24510260101,24510150100,1
24510260101,24510150300,1
24510260101,24510150400,8
24510260101,24510150500,5
24510260101,24510150600,1
24510260101,24510150800,2
24510260101,24510151000,1
24510260101,24510151100,3
24510260101,24510151300,1
24510260101,24510160300,5
24510260101,24510160500,1
24510260101,24510160600,1
24510260101,24510160700,3
24510260101,24510170100,3
24510260101,24510170200,17
24510260101,24510180300,3
24510260101,24510190300,1
24510260101,24510200100,5
24510260101,24510200500,3
24510260101,24510200800,1
24510260101,24510210100,15
24510260101,24510210200,7
24510260101,24510220100,27
24510260101,24510230200,1
24510260101,24510230300,4
24510260101,24510240100,5
